TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH
dbo,NWR_ProductionOrderManagement,1,CpyCode,varchar,2
dbo,NWR_ProductionOrderManagement,2,CpyName,varchar,8
dbo,NWR_ProductionOrderManagement,3,TransactionType,varchar,5
dbo,NWR_ProductionOrderManagement,4,Date de la transaction,datetime,
dbo,NWR_ProductionOrderManagement,5,Numéro de la transaction,int,
dbo,NWR_ProductionOrderManagement,6,Numéro WO a l’origine du GRPO/IPRO,nvarchar,16
dbo,NWR_ProductionOrderManagement,7,Type,varchar,11
dbo,NWR_ProductionOrderManagement,8,Status,varchar,8
dbo,NWR_ProductionOrderManagement,9,PostDate,datetime,
dbo,NWR_ProductionOrderManagement,10,StartDate,datetime,
dbo,NWR_ProductionOrderManagement,11,DueDate,datetime,
dbo,NWR_ProductionOrderManagement,12,CardCode,nvarchar,15
dbo,NWR_ProductionOrderManagement,13,OriginNum,int,
dbo,NWR_ProductionOrderManagement,14,Code Item,nvarchar,50
dbo,NWR_ProductionOrderManagement,15,Nom Item,nvarchar,100
dbo,NWR_ProductionOrderManagement,16,Code Groupe,int,
dbo,NWR_ProductionOrderManagement,17,Nom de Groupe,nvarchar,20
dbo,NWR_ProductionOrderManagement,18,Fabricant,nvarchar,30
dbo,NWR_ProductionOrderManagement,19,Code Douane,int,
dbo,NWR_ProductionOrderManagement,20,Nom Douane,nvarchar,20
dbo,NWR_ProductionOrderManagement,21,Item Achat,varchar,1
dbo,NWR_ProductionOrderManagement,22,Item Ventes,varchar,1
dbo,NWR_ProductionOrderManagement,23,Item Inventaire,varchar,1
dbo,NWR_ProductionOrderManagement,24,Qte Planifie,numeric,
dbo,NWR_ProductionOrderManagement,25,Cout Total,int,
dbo,NWR_ProductionOrderManagement,26,Materiel,nvarchar,50
dbo,NWR_ProductionOrderManagement,27,Nom Materiel,nvarchar,100
dbo,NWR_ProductionOrderManagement,28,Code Groupe Materiel,int,
dbo,NWR_ProductionOrderManagement,29,Nom de Groupe Materiel,nvarchar,20
dbo,NWR_ProductionOrderManagement,30,Fabricant Materiel,nvarchar,30
dbo,NWR_ProductionOrderManagement,31,Code Douane Materiel,int,
dbo,NWR_ProductionOrderManagement,32,Nom Douane Materiel,nvarchar,20
dbo,NWR_ProductionOrderManagement,33,Item Achat (Materiel),varchar,1
dbo,NWR_ProductionOrderManagement,34,Item Ventes (Materiel),varchar,1
dbo,NWR_ProductionOrderManagement,35,Item Inventaire (Materiel),varchar,1
dbo,NWR_ProductionOrderManagement,36,Cout Materiel,numeric,
dbo,NWR_ProductionOrderManagement,37,Qte Planifie Materiel,numeric,
dbo,NWR_ProductionOrderManagement,38,Entrepot,nvarchar,8
dbo,NWR_ProductionOrderManagement,39,Numéro Compte GL Inventaire,nvarchar,210
dbo,NWR_ProductionOrderManagement,40,Description Compte GL Inventaire,nvarchar,100
dbo,NWR_ProductionOrderManagement,41,Numéro Compte GL TEC,nvarchar,210
dbo,NWR_ProductionOrderManagement,42,Description Compte GL TEC,nvarchar,100
dbo,NWR_ProductionOrderManagement,43,Numéro transaction GL,int,
dbo,NWR_ProductionOrderManagement,44,Montant Débit,numeric,
dbo,NWR_ProductionOrderManagement,45,Montant Crédit,numeric,
dbo,NWR_ProductionOrderManagement,46,User,nvarchar,155
dbo,NWR_ProductionOrderManagement,47,Période Fiscale,int,
dbo,NWR_ProductionOrderManagementV2,1,CpyCode,varchar,2
dbo,NWR_ProductionOrderManagementV2,2,CpyName,varchar,8
dbo,NWR_ProductionOrderManagementV2,3,TransactionType,varchar,5
dbo,NWR_ProductionOrderManagementV2,4,TransactionTypeCode,nvarchar,20
dbo,NWR_ProductionOrderManagementV2,5,Date de la transaction,datetime,
dbo,NWR_ProductionOrderManagementV2,6,Numéro de la transaction,int,
dbo,NWR_ProductionOrderManagementV2,7,Code projet,nvarchar,20
dbo,NWR_ProductionOrderManagementV2,8,Nom projet,nvarchar,100
dbo,NWR_ProductionOrderManagementV2,9,Numéro WO a l’origine du GRPO/IPRO,nvarchar,16
dbo,NWR_ProductionOrderManagementV2,10,Type,varchar,11
dbo,NWR_ProductionOrderManagementV2,11,Status,varchar,8
dbo,NWR_ProductionOrderManagementV2,12,PostDate,datetime,
dbo,NWR_ProductionOrderManagementV2,13,StartDate,datetime,
dbo,NWR_ProductionOrderManagementV2,14,DueDate,datetime,
dbo,NWR_ProductionOrderManagementV2,15,CardCode,nvarchar,15
dbo,NWR_ProductionOrderManagementV2,16,OriginNum,int,
dbo,NWR_ProductionOrderManagementV2,17,Code Item,nvarchar,50
dbo,NWR_ProductionOrderManagementV2,18,Nom Item,nvarchar,100
dbo,NWR_ProductionOrderManagementV2,19,Code Groupe,int,
dbo,NWR_ProductionOrderManagementV2,20,Nom de Groupe,nvarchar,20
dbo,NWR_ProductionOrderManagementV2,21,Fabricant,nvarchar,30
dbo,NWR_ProductionOrderManagementV2,22,Code Douane,int,
dbo,NWR_ProductionOrderManagementV2,23,Nom Douane,nvarchar,20
dbo,NWR_ProductionOrderManagementV2,24,Item Achat,varchar,1
dbo,NWR_ProductionOrderManagementV2,25,Item Ventes,varchar,1
dbo,NWR_ProductionOrderManagementV2,26,Item Inventaire,varchar,1
dbo,NWR_ProductionOrderManagementV2,27,Qte Planifie,numeric,
dbo,NWR_ProductionOrderManagementV2,28,Cout Total,int,
dbo,NWR_ProductionOrderManagementV2,29,Materiel,nvarchar,50
dbo,NWR_ProductionOrderManagementV2,30,Nom Materiel,nvarchar,100
dbo,NWR_ProductionOrderManagementV2,31,Code Groupe Materiel,int,
dbo,NWR_ProductionOrderManagementV2,32,Nom de Groupe Materiel,nvarchar,20
dbo,NWR_ProductionOrderManagementV2,33,Fabricant Materiel,nvarchar,30
dbo,NWR_ProductionOrderManagementV2,34,Code Douane Materiel,int,
dbo,NWR_ProductionOrderManagementV2,35,Nom Douane Materiel,nvarchar,20
dbo,NWR_ProductionOrderManagementV2,36,Item Achat (Materiel),varchar,1
dbo,NWR_ProductionOrderManagementV2,37,Item Ventes (Materiel),varchar,1
dbo,NWR_ProductionOrderManagementV2,38,Item Inventaire (Materiel),varchar,1
dbo,NWR_ProductionOrderManagementV2,39,Cout Materiel,numeric,
dbo,NWR_ProductionOrderManagementV2,40,Qte Planifie Materiel,numeric,
dbo,NWR_ProductionOrderManagementV2,41,Entrepot,nvarchar,8
dbo,NWR_ProductionOrderManagementV2,42,Numéro Compte GL Inventaire,nvarchar,210
dbo,NWR_ProductionOrderManagementV2,43,Description Compte GL Inventaire,nvarchar,100
dbo,NWR_ProductionOrderManagementV2,44,Numéro Compte GL TEC,nvarchar,210
dbo,NWR_ProductionOrderManagementV2,45,Description Compte GL TEC,nvarchar,100
dbo,NWR_ProductionOrderManagementV2,46,Numéro transaction GL,int,
dbo,NWR_ProductionOrderManagementV2,47,Montant Débit,numeric,
dbo,NWR_ProductionOrderManagementV2,48,Montant Crédit,numeric,
dbo,NWR_ProductionOrderManagementV2,49,User,nvarchar,155
dbo,NWR_ProductionOrderManagementV2,50,Période Fiscale,int,
dbo,OACD,1,DocEntry,int,
dbo,OACD,2,DocNum,int,
dbo,OACD,3,Series,smallint,
dbo,OACD,4,PeriodCat,nvarchar,10
dbo,OACD,5,FinncPriod,int,
dbo,OACD,6,PostDate,datetime,
dbo,OACD,7,DocDate,datetime,
dbo,OACD,8,DocStatus,char,1
dbo,OACD,9,TransId,int,
dbo,OACD,10,Comments,nvarchar,254
dbo,OACD,11,Reference,nvarchar,32
dbo,OACD,12,ObjType,nvarchar,20
dbo,OACD,13,Currency,nvarchar,3
dbo,OACD,14,DocRate,numeric,
dbo,OACD,15,SysRate,numeric,
dbo,OACD,16,PIndicator,nvarchar,10
dbo,OACD,17,DocTotal,numeric,
dbo,OACD,18,DocTotalFC,numeric,
dbo,OACD,19,DocTotalSy,numeric,
dbo,OACD,20,DataSource,char,1
dbo,OACD,21,UserSign,smallint,
dbo,OACD,22,LogInstanc,int,
dbo,OACD,23,CreateDate,datetime,
dbo,OACD,24,UserSign2,smallint,
dbo,OACD,25,UpdateDate,datetime,
dbo,OACD,26,TransType,nvarchar,20
dbo,OACD,27,CreatedBy,int,
dbo,OACD,28,JrnlMemo,nvarchar,50
dbo,OACD,29,AssetDate,datetime,
dbo,OACD,30,CurSource,char,1
dbo,OACD,31,DocType,nvarchar,15
dbo,OACD,32,PrjSmarz,char,1
dbo,OACD,33,DstRlSmarz,char,1
dbo,OACD,34,ManDprType,nvarchar,15
dbo,OACD,35,Handwrtten,char,1
dbo,OACD,36,CancelDate,datetime,
dbo,OACD,37,DprArea,nvarchar,15
dbo,OACD,38,BPLId,int,
dbo,OACD,39,BaseRef,nvarchar,11
dbo,OACD,40,LVARetire,char,1
dbo,OACD,41,CancelOpt,smallint,
dbo,OACD,42,BPLName,nvarchar,100
dbo,OACD,43,VatRegNum,nvarchar,32
dbo,OACD,44,GdsMovType,nvarchar,2
dbo,OACG,1,AbsId,int,
dbo,OACG,2,Name,nvarchar,40
dbo,OACG,3,Source,char,1
dbo,OACG,4,Locked,char,1
dbo,OACG,5,DateSource,char,1
dbo,OACG,6,UserSign,nvarchar,6
dbo,OACK,1,AbsId,int,
dbo,OACK,2,FinYear,int,
dbo,OACK,3,Quarter,char,1
dbo,OACK,4,AckNum,nvarchar,100
dbo,OACK,5,Location,int,
dbo,OACM,1,AbsId,int,
dbo,OACM,2,CardCode,nvarchar,15
dbo,OACM,3,WTCode,nvarchar,4
dbo,OACM,4,PeriodCat,nvarchar,20
dbo,OACM,5,AcmAmt,numeric,
dbo,OACP,1,AbsEntry,int,
dbo,OACP,2,PeriodCat,nvarchar,10
dbo,OACP,3,FinancYear,datetime,
dbo,OACP,4,Year,smallint,
dbo,OACP,5,PeriodName,nvarchar,20
dbo,OACP,6,SubType,char,1
dbo,OACP,7,PeriodNum,int,
dbo,OACP,8,F_RefDate,datetime,
dbo,OACP,9,T_RefDate,datetime,
dbo,OACP,10,F_DueDate,datetime,
dbo,OACP,11,T_DueDate,datetime,
dbo,OACP,12,F_TaxDate,datetime,
dbo,OACP,13,T_TaxDate,datetime,
dbo,OACP,14,LogInstanc,int,
dbo,OACP,15,UpdateDate,datetime,
dbo,OACP,16,UserSign,smallint,
dbo,OACP,17,LinkAct_1,nvarchar,15
dbo,OACP,18,LinkAct_2,nvarchar,15
dbo,OACP,19,LinkAct_3,nvarchar,15
dbo,OACP,20,LinkAct_4,nvarchar,15
dbo,OACP,21,LinkAct_5,nvarchar,15
dbo,OACP,22,LinkAct_6,nvarchar,15
dbo,OACP,23,ComissAct,nvarchar,15
dbo,OACP,24,LinkAct_8,nvarchar,15
dbo,OACP,25,LinkAct_9,nvarchar,15
dbo,OACP,26,LinkAct_10,nvarchar,15
dbo,OACP,27,LinkAct_11,nvarchar,15
dbo,OACP,28,LinkAct_12,nvarchar,15
dbo,OACP,29,LinkAct_13,nvarchar,15
dbo,OACP,30,LinkAct_14,nvarchar,15
dbo,OACP,31,LinkAct_15,nvarchar,15
dbo,OACP,32,LinkAct_16,nvarchar,15
dbo,OACP,33,LinkAct_17,nvarchar,15
dbo,OACP,34,LinkAct_18,nvarchar,15
dbo,OACP,35,DfltIncom,nvarchar,15
dbo,OACP,36,ExmptIncom,nvarchar,15
dbo,OACP,37,DfltExpn,nvarchar,15
dbo,OACP,38,ForgnIncm,nvarchar,15
dbo,OACP,39,ECIncome,nvarchar,15
dbo,OACP,40,ForgnExpn,nvarchar,15
dbo,OACP,41,DfltRateDi,nvarchar,15
dbo,OACP,42,DecresGlAc,nvarchar,15
dbo,OACP,43,LinkAct_27,nvarchar,15
dbo,OACP,44,DftStockOB,nvarchar,15
dbo,OACP,45,LinkAct_19,nvarchar,15
dbo,OACP,46,LinkAct_20,nvarchar,15
dbo,OACP,47,LinkAct_21,nvarchar,15
dbo,OACP,48,LinkAct_22,nvarchar,15
dbo,OACP,49,LinkAct_23,nvarchar,15
dbo,OACP,50,LinkAct_24,nvarchar,15
dbo,OACP,51,LinkAct_25,nvarchar,15
dbo,OACP,52,LinkAct_26,nvarchar,15
dbo,OACP,53,IncresGlAc,nvarchar,15
dbo,OACP,54,RturnngAct,nvarchar,15
dbo,OACP,55,COGM_Act,nvarchar,15
dbo,OACP,56,AlocCstAct,nvarchar,15
dbo,OACP,57,VariancAct,nvarchar,15
dbo,OACP,58,PricDifAct,nvarchar,15
dbo,OACP,59,CDownPymnt,nvarchar,15
dbo,OACP,60,VDownPymnt,nvarchar,15
dbo,OACP,61,CBoERcvble,nvarchar,15
dbo,OACP,62,CBoEOnClct,nvarchar,15
dbo,OACP,63,CBoEPresnt,nvarchar,15
dbo,OACP,64,CBoEDiscnt,nvarchar,15
dbo,OACP,65,CUnpaidBoE,nvarchar,15
dbo,OACP,66,VBoEPayble,nvarchar,15
dbo,OACP,67,VAsstBoEPy,nvarchar,15
dbo,OACP,68,COpenDebts,nvarchar,15
dbo,OACP,69,VOpenDebts,nvarchar,15
dbo,OACP,70,PurchseAct,nvarchar,15
dbo,OACP,71,PaReturnAc,nvarchar,15
dbo,OACP,72,PaOffsetAc,nvarchar,15
dbo,OACP,73,LinkAct_28,nvarchar,15
dbo,OACP,74,ExDiffAct,nvarchar,15
dbo,OACP,75,BalanceAct,nvarchar,15
dbo,OACP,76,BnkChgAct,nvarchar,15
dbo,OACP,77,LinkAct_29,nvarchar,15
dbo,OACP,78,LinkAct_30,nvarchar,15
dbo,OACP,79,IncmAcct,nvarchar,15
dbo,OACP,80,ExpnAcct,nvarchar,15
dbo,OACP,81,VatRevAct,nvarchar,15
dbo,OACP,82,ExpClrAct,nvarchar,15
dbo,OACP,83,ExpOfstAct,nvarchar,15
dbo,OACP,84,CostRevAct,nvarchar,15
dbo,OACP,85,RepomoAct,nvarchar,15
dbo,OACP,86,WipVarAcct,nvarchar,15
dbo,OACP,87,SaleVatOff,nvarchar,15
dbo,OACP,88,PurcVatOff,nvarchar,15
dbo,OACP,89,DpmSalAct,nvarchar,15
dbo,OACP,90,DpmPurAct,nvarchar,15
dbo,OACP,91,ExpVarAct,nvarchar,15
dbo,OACP,92,CostOffAct,nvarchar,15
dbo,OACP,93,ECExepnses,nvarchar,15
dbo,OACP,94,StockAct,nvarchar,15
dbo,OACP,95,DflInPrcss,nvarchar,15
dbo,OACP,96,DfltInCstm,nvarchar,15
dbo,OACP,97,DfltProfit,nvarchar,15
dbo,OACP,98,DfltLoss,nvarchar,15
dbo,OACP,99,VAssets,nvarchar,15
dbo,OACP,100,StockRvAct,nvarchar,15
dbo,OACP,101,StkRvOfAct,nvarchar,15
dbo,OACP,102,WipAcct,nvarchar,15
dbo,OACP,103,DfltCard,nvarchar,15
dbo,OACP,104,ShpdGdsAct,nvarchar,15
dbo,OACP,105,GlRvOffAct,nvarchar,15
dbo,OACP,106,OverpayAP,nvarchar,15
dbo,OACP,107,UndrpayAP,nvarchar,15
dbo,OACP,108,OverpayAR,nvarchar,15
dbo,OACP,109,UndrpayAR,nvarchar,15
dbo,OACP,110,ARCMAct,nvarchar,15
dbo,OACP,111,ARCMExpAct,nvarchar,15
dbo,OACP,112,ARCMFrnAct,nvarchar,15
dbo,OACP,113,ARCMEUAct,nvarchar,15
dbo,OACP,114,APCMAct,nvarchar,15
dbo,OACP,115,APCMFrnAct,nvarchar,15
dbo,OACP,116,APCMEUAct,nvarchar,15
dbo,OACP,117,NegStckAct,nvarchar,15
dbo,OACP,118,StkInTnAct,nvarchar,15
dbo,OACP,119,GLGainXdif,nvarchar,15
dbo,OACP,120,GLLossXdif,nvarchar,15
dbo,OACP,121,AmountDiff,nvarchar,15
dbo,OACP,122,SlfInvIncm,nvarchar,15
dbo,OACP,123,SlfInvExpn,nvarchar,15
dbo,OACP,124,OnHoldAct,nvarchar,15
dbo,OACP,125,PlaAct,nvarchar,15
dbo,OACP,126,ICClrAct,nvarchar,15
dbo,OACP,127,OCClrAct,nvarchar,15
dbo,OACP,128,PurBalAct,nvarchar,15
dbo,OACP,129,WhICenAct,nvarchar,15
dbo,OACP,130,WhOCenAct,nvarchar,15
dbo,OACP,131,SalDpmInt,nvarchar,15
dbo,OACP,132,PurDpmInt,nvarchar,15
dbo,OACP,133,ExrateOnDt,nvarchar,15
dbo,OACP,134,UserSign2,smallint,
dbo,OACP,135,EURecvAct,nvarchar,15
dbo,OACP,136,EUPayAct,nvarchar,15
dbo,OACP,137,WipOffset,nvarchar,15
dbo,OACP,138,StockOffst,nvarchar,15
dbo,OACP,139,DunIntrst,nvarchar,15
dbo,OACP,140,DunFee,nvarchar,15
dbo,OACP,141,SnapShotId,int,
dbo,OACP,142,TDSInterst,nvarchar,15
dbo,OACP,143,TDSCharges,nvarchar,15
dbo,OACP,144,SrvTaxClr,nvarchar,15
dbo,OACP,145,ARConDiffG,nvarchar,15
dbo,OACP,146,ARConDiffL,nvarchar,15
dbo,OACP,147,APConDiffG,nvarchar,15
dbo,OACP,148,APConDiffL,nvarchar,15
dbo,OACP,149,GLConDiffG,nvarchar,15
dbo,OACP,150,GLConDiffL,nvarchar,15
dbo,OACP,151,FreeChrgSA,nvarchar,15
dbo,OACP,152,FreeChrgPU,nvarchar,15
dbo,OACP,153,TDSFee,nvarchar,15
dbo,OACP,154,ResRevenue,nvarchar,15
dbo,OACP,155,ResExpense,nvarchar,15
dbo,OACP,156,ResSalesCr,nvarchar,15
dbo,OACP,157,ResPurchCr,nvarchar,15
dbo,OACP,158,ResNotInv,nvarchar,15
dbo,OACP,159,ResStdExp1,nvarchar,15
dbo,OACP,160,ResStdExp2,nvarchar,15
dbo,OACP,161,ResStdExp3,nvarchar,15
dbo,OACP,162,ResStdExp4,nvarchar,15
dbo,OACP,163,ResStdExp5,nvarchar,15
dbo,OACP,164,ResStdExp6,nvarchar,15
dbo,OACP,165,ResStdExp7,nvarchar,15
dbo,OACP,166,ResStdExp8,nvarchar,15
dbo,OACP,167,ResStdExp9,nvarchar,15
dbo,OACP,168,ResStdEx10,nvarchar,15
dbo,OACP,169,ResWipAct,nvarchar,15
dbo,OACP,170,ResScrapAc,nvarchar,15
dbo,OACP,171,WipOffPlAc,nvarchar,15
dbo,OACP,172,ResOffPlAc,nvarchar,15
dbo,OACP,173,ERDInARAct,nvarchar,15
dbo,OACP,174,ERDInAPAct,nvarchar,15
dbo,OACP,175,CSDInARAct,nvarchar,15
dbo,OACP,176,CSDInAPAct,nvarchar,15
dbo,OACQ,1,DocEntry,int,
dbo,OACQ,2,DocNum,int,
dbo,OACQ,3,Series,smallint,
dbo,OACQ,4,PeriodCat,nvarchar,10
dbo,OACQ,5,FinncPriod,int,
dbo,OACQ,6,PostDate,datetime,
dbo,OACQ,7,DocDate,datetime,
dbo,OACQ,8,DocStatus,char,1
dbo,OACQ,9,TransId,int,
dbo,OACQ,10,Comments,nvarchar,254
dbo,OACQ,11,Reference,nvarchar,32
dbo,OACQ,12,ObjType,nvarchar,20
dbo,OACQ,13,Currency,nvarchar,3
dbo,OACQ,14,DocRate,numeric,
dbo,OACQ,15,SysRate,numeric,
dbo,OACQ,16,PIndicator,nvarchar,10
dbo,OACQ,17,DocTotal,numeric,
dbo,OACQ,18,DocTotalFC,numeric,
dbo,OACQ,19,DocTotalSy,numeric,
dbo,OACQ,20,DataSource,char,1
dbo,OACQ,21,UserSign,smallint,
dbo,OACQ,22,LogInstanc,int,
dbo,OACQ,23,CreateDate,datetime,
dbo,OACQ,24,UserSign2,smallint,
dbo,OACQ,25,UpdateDate,datetime,
dbo,OACQ,26,TransType,nvarchar,20
dbo,OACQ,27,CreatedBy,int,
dbo,OACQ,28,JrnlMemo,nvarchar,50
dbo,OACQ,29,AssetDate,datetime,
dbo,OACQ,30,CurSource,char,1
dbo,OACQ,31,DocType,nvarchar,15
dbo,OACQ,32,PrjSmarz,char,1
dbo,OACQ,33,DstRlSmarz,char,1
dbo,OACQ,34,ManDprType,nvarchar,15
dbo,OACQ,35,Handwrtten,char,1
dbo,OACQ,36,CancelDate,datetime,
dbo,OACQ,37,DprArea,nvarchar,15
dbo,OACQ,38,BPLId,int,
dbo,OACQ,39,BaseRef,nvarchar,11
dbo,OACQ,40,LVARetire,char,1
dbo,OACQ,41,CancelOpt,smallint,
dbo,OACQ,42,BPLName,nvarchar,100
dbo,OACQ,43,VatRegNum,nvarchar,32
dbo,OACQ,44,GdsMovType,nvarchar,2
dbo,OACR,1,Code,nvarchar,8
dbo,OACR,2,Name,nvarchar,30
dbo,OACR,3,PostingAct,nvarchar,15
dbo,OACR,4,CalcAcct,nvarchar,15
dbo,OACR,5,InterimAct,nvarchar,15
dbo,OACR,6,Locked,char,1
dbo,OACR,7,DataSource,char,1
dbo,OACR,8,UserSign,smallint,
dbo,OACS,1,Code,nvarchar,20
dbo,OACS,2,Name,nvarchar,100
dbo,OACS,3,AssetType,char,1
dbo,OACS,4,LimitFrom,numeric,
dbo,OACS,5,LimitTo,numeric,
dbo,OACS,6,DataSource,char,1
dbo,OACS,7,UserSign,smallint,
dbo,OACS,8,LogInstanc,int,
dbo,OACS,9,CreateDate,datetime,
dbo,OACS,10,UserSign2,smallint,
dbo,OACS,11,UpdateDate,datetime,
dbo,OACS,12,BPLId,int,
dbo,OACS,13,AttrGrp,int,
dbo,OACS,14,SnapshotId,int,
dbo,OACT,1,AcctCode,nvarchar,15
dbo,OACT,2,AcctName,nvarchar,100
dbo,OACT,3,CurrTotal,numeric,
dbo,OACT,4,EndTotal,numeric,
dbo,OACT,5,Finanse,char,1
dbo,OACT,6,Groups,nvarchar,8
dbo,OACT,7,Budget,char,1
dbo,OACT,8,Frozen,char,1
dbo,OACT,9,Free_2,char,1
dbo,OACT,10,Postable,char,1
dbo,OACT,11,Fixed,char,1
dbo,OACT,12,Levels,smallint,
dbo,OACT,13,ExportCode,nvarchar,10
dbo,OACT,14,GrpLine,int,
dbo,OACT,15,FatherNum,nvarchar,15
dbo,OACT,16,AccntntCod,nvarchar,15
dbo,OACT,17,CashBox,char,1
dbo,OACT,18,GroupMask,smallint,
dbo,OACT,19,RateTrans,char,1
dbo,OACT,20,TaxIncome,char,1
dbo,OACT,21,ExmIncome,char,1
dbo,OACT,22,ExtrMatch,int,
dbo,OACT,23,IntrMatch,int,
dbo,OACT,24,ActType,char,1
dbo,OACT,25,Transfered,char,1
dbo,OACT,26,BlncTrnsfr,char,1
dbo,OACT,27,OverType,char,1
dbo,OACT,28,OverCode,nvarchar,8
dbo,OACT,29,SysMatch,int,
dbo,OACT,30,PrevYear,char,1
dbo,OACT,31,ActCurr,nvarchar,3
dbo,OACT,32,RateDifAct,nvarchar,15
dbo,OACT,33,SysTotal,numeric,
dbo,OACT,34,FcTotal,numeric,
dbo,OACT,35,Protected,char,1
dbo,OACT,36,RealAcct,char,1
dbo,OACT,37,Advance,char,1
dbo,OACT,38,CreateDate,datetime,
dbo,OACT,39,UpdateDate,datetime,
dbo,OACT,40,FrgnName,nvarchar,100
dbo,OACT,41,Details,nvarchar,254
dbo,OACT,42,ExtraSum,numeric,
dbo,OACT,43,Project,nvarchar,20
dbo,OACT,44,RevalMatch,char,1
dbo,OACT,45,DataSource,char,1
dbo,OACT,46,LocMth,char,1
dbo,OACT,47,MTHCounter,int,
dbo,OACT,48,BNKCounter,int,
dbo,OACT,49,UserSign,smallint,
dbo,OACT,50,LocManTran,char,1
dbo,OACT,51,LogInstanc,int,
dbo,OACT,52,ObjType,nvarchar,20
dbo,OACT,53,ValidFor,char,1
dbo,OACT,54,ValidFrom,datetime,
dbo,OACT,55,ValidTo,datetime,
dbo,OACT,56,ValidComm,nvarchar,30
dbo,OACT,57,FrozenFor,char,1
dbo,OACT,58,FrozenFrom,datetime,
dbo,OACT,59,FrozenTo,datetime,
dbo,OACT,60,FrozenComm,nvarchar,30
dbo,OACT,61,Counter,int,
dbo,OACT,62,Segment_0,nvarchar,20
dbo,OACT,63,Segment_1,nvarchar,20
dbo,OACT,64,Segment_2,nvarchar,20
dbo,OACT,65,Segment_3,nvarchar,20
dbo,OACT,66,Segment_4,nvarchar,20
dbo,OACT,67,Segment_5,nvarchar,20
dbo,OACT,68,Segment_6,nvarchar,20
dbo,OACT,69,Segment_7,nvarchar,20
dbo,OACT,70,Segment_8,nvarchar,20
dbo,OACT,71,Segment_9,nvarchar,20
dbo,OACT,72,FormatCode,nvarchar,210
dbo,OACT,73,CfwRlvnt,char,1
dbo,OACT,74,ExchRate,char,1
dbo,OACT,75,RevalAcct,nvarchar,15
dbo,OACT,76,LastRevBal,numeric,
dbo,OACT,77,LastRevDat,datetime,
dbo,OACT,78,DfltVat,nvarchar,8
dbo,OACT,79,VatChange,char,1
dbo,OACT,80,Category,int,
dbo,OACT,81,TransCode,nvarchar,4
dbo,OACT,82,OverCode5,nvarchar,8
dbo,OACT,83,OverCode2,nvarchar,8
dbo,OACT,84,OverCode3,nvarchar,8
dbo,OACT,85,OverCode4,nvarchar,8
dbo,OACT,86,DfltTax,nvarchar,8
dbo,OACT,87,TaxPostAcc,char,1
dbo,OACT,88,AcctStrLe,nvarchar,2
dbo,OACT,89,MeaUnit,nvarchar,10
dbo,OACT,90,BalDirect,nvarchar,4
dbo,OACT,91,UserSign2,smallint,
dbo,OACT,92,PlngLevel,nvarchar,2
dbo,OACT,93,MultiLink,char,1
dbo,OACT,94,PrjRelvnt,char,1
dbo,OACT,95,Dim1Relvnt,char,1
dbo,OACT,96,Dim2Relvnt,char,1
dbo,OACT,97,Dim3Relvnt,char,1
dbo,OACT,98,Dim4Relvnt,char,1
dbo,OACT,99,Dim5Relvnt,char,1
dbo,OACT,100,AccrualTyp,char,1
dbo,OACT,101,DatevAcct,int,
dbo,OACT,102,DatevAutoA,char,1
dbo,OACT,103,DatevFirst,char,1
dbo,OACT,104,SnapShotId,int,
dbo,OACT,105,PCN874Rpt,char,1
dbo,OACT,106,SCAdjust,char,1
dbo,OACT,107,BPLId,int,
dbo,OACT,108,BPLName,nvarchar,100
dbo,OACT,109,SubLedgerN,nvarchar,60
dbo,OACT,110,VATRegNum,nvarchar,32
dbo,OACT,111,ActId,nvarchar,210
dbo,OACT,112,ClosingAcc,nvarchar,15
dbo,OACT,113,PurpCode,nvarchar,2
dbo,OACT,114,RefCode,nvarchar,30
dbo,OACT,115,BlocManPos,char,1
dbo,OACT,116,U_CTX_MCAC,nvarchar,100
dbo,OACT,117,U_CTX_ACNM,nvarchar,100
dbo,OACT,118,U_CTX_DRWR,nvarchar,100
dbo,OACT,119,U_CTX_LVEL,nvarchar,50
dbo,OACT,120,U_CTX_FRCD,nvarchar,100
dbo,OACT,121,U_CTX_COTM,char,1
dbo,OACT,122,U_CTX_ACCF,nvarchar,200
dbo,OACT,123,U_CTX_ACTP,nvarchar,200
dbo,OACT,124,U_COR_FIN_Cls,nvarchar,32
dbo,OADF,1,Code,smallint,
dbo,OADF,2,Name,nvarchar,50
dbo,OADF,3,Format,nvarchar,100
dbo,OADF,4,UserSign,smallint,
dbo,OADG,1,Code,nvarchar,15
dbo,OADG,2,Descr,nvarchar,100
dbo,OADG,3,Group,nvarchar,15
dbo,OADM,1,CompnyName,nvarchar,100
dbo,OADM,2,CompnyAddr,nvarchar,254
dbo,OADM,3,Country,nvarchar,3
dbo,OADM,4,PrintHeadr,nvarchar,100
dbo,OADM,5,Phone1,nvarchar,20
dbo,OADM,6,Phone2,nvarchar,20
dbo,OADM,7,Fax,nvarchar,20
dbo,OADM,8,E_Mail,nvarchar,100
dbo,OADM,9,Manager,nvarchar,100
dbo,OADM,10,CompType,char,1
dbo,OADM,11,MainCurncy,nvarchar,3
dbo,OADM,12,SysCurrncy,nvarchar,3
dbo,OADM,13,DispPosDeb,char,1
dbo,OADM,14,DefLengthU,smallint,
